run_year,fishery,Location,Month,Release.mort.rate
2004,40,MO,7,0.31
2004,40,NO,7,0.14
2004,40,SF,7,0.223
2004,10,CO,8,0.26
2004,10,FB,8,0.26
2004,10,KO,8,0.26
2004,10,MO,8,0.26
2004,10,NO,8,0.26
2004,10,SF,8,0.26
2004,40,CO,8,0.14
2004,40,FB,8,0.14
2004,40,KC,8,0.14
2004,40,KO,8,0.14
2004,40,MO,8,0.299
2004,40,NO,8,0.14
2004,40,SF,8,0.296
2004,10,CO,9,0.26
2004,10,FB,9,0.26
2004,10,KC,9,0.26
2004,10,KO,9,0.26
2004,10,MO,9,0.26
2004,10,NO,9,0.26
2004,10,SF,9,0.26
2004,40,CO,9,0.14
2004,40,FB,9,0.14
2004,40,KC,9,0.14
2004,40,KO,9,0.14
2004,40,MO,9,0.293
2004,40,NO,9,0.14
2004,40,SF,9,0.237
2004,10,CO,10,0.26
2004,10,KO,10,0.26
2004,10,NO,10,0.26
2004,10,SF,10,0.26
2004,40,CO,10,0.14
2004,40,FB,10,0.14
2004,40,KO,10,0.14
2004,40,MO,10,0.14
2004,40,NO,10,0.14
2004,40,SF,10,0.152
2004,10,CO,11,0.26
2004,10,KO,11,0.26
2004,10,NO,11,0.26
2004,40,CO,11,0.14
2004,40,FB,11,0.14
2004,40,NO,11,0.14
2004,40,SF,11,0.154
2004,10,CO,12,0.26
2004,40,CO,12,0.14
2005,40,FB,2,0.14
2005,10,CO,3,0.26
2005,10,KO,3,0.26
2005,10,NO,3,0.26
2005,40,CO,3,0.14
2005,40,FB,3,0.14
2005,40,NO,3,0.14
2005,10,CO,4,0.26
2005,10,KO,4,0.26
2005,10,NO,4,0.26
2005,40,CO,4,0.14
2005,40,FB,4,0.14
2005,40,MO,4,0.246
2005,40,NO,4,0.14
2005,40,SF,4,0.181
2005,10,CO,5,0.26
2005,10,MO,5,0.26
2005,10,NO,5,0.26
2005,40,CO,5,0.14
2005,40,FB,5,0.14
2005,40,KC,5,0.14
2005,40,KO,5,0.14
2005,40,MO,5,0.242
2005,40,NO,5,0.14
2005,40,SF,5,0.169
2005,10,MO,6,0.26
2005,10,NO,6,0.26
2005,40,CO,6,0.14
2005,40,FB,6,0.14
2005,40,KC,6,0.14
2005,40,KO,6,0.14
2005,40,MO,6,0.268
2005,40,NO,6,0.14
2005,40,SF,6,0.154
2005,10,MO,7,0.26
2005,10,SF,7,0.26
2005,40,CO,7,0.14
2005,40,FB,7,0.14
2005,40,KC,7,0.14
2005,40,KO,7,0.14
2005,40,MO,7,0.245
2005,40,NO,7,0.14
2005,40,SF,7,0.193
2005,10,MO,8,0.26
2005,10,SF,8,0.26
2005,40,CO,8,0.14
2005,40,FB,8,0.14
2005,40,KC,8,0.14
2005,40,KO,8,0.14
2005,40,MO,8,0.223
2005,40,NO,8,0.14
2005,40,SF,8,0.221
2005,10,CO,9,0.26
2005,10,FB,9,0.26
2005,10,KC,9,0.26
2005,10,KO,9,0.26
2005,10,MO,9,0.26
2005,10,NO,9,0.26
2005,10,SF,9,0.26
2005,40,CO,9,0.14
2005,40,FB,9,0.14
2005,40,KC,9,0.14
2005,40,KO,9,0.14
2005,40,MO,9,0.243
2005,40,NO,9,0.14
2005,40,SF,9,0.15
2005,10,CO,10,0.26
2005,10,KO,10,0.26
2005,10,NO,10,0.26
2005,10,SF,10,0.26
2005,40,CO,10,0.14
2005,40,FB,10,0.14
2005,40,KO,10,0.14
2005,40,NO,10,0.14
2005,40,SF,10,0.146
2005,10,CO,11,0.26
2005,10,KO,11,0.26
2005,10,NO,11,0.26
2005,40,CO,11,0.14
2005,40,FB,11,0.14
2005,40,NO,11,0.14
2005,40,SF,11,0.14
2005,10,CO,12,0.26
2005,40,CO,12,0.14
2006,40,FB,2,0.14
2006,40,CO,3,0.14
2006,40,FB,3,0.14
2006,40,NO,3,0.14
2006,40,CO,4,0.14
2006,40,FB,4,0.14
2006,40,MO,4,0.239
2006,40,NO,4,0.14
2006,40,SF,4,0.143
2006,10,MO,5,0.26
2006,40,CO,5,0.14
2006,40,FB,5,0.14
2006,40,KC,5,0.14
2006,40,KO,5,0.14
2006,40,MO,5,0.291
2006,40,NO,5,0.14
2006,40,SF,5,0.142
2006,10,MO,6,0.26
2006,10,NO,6,0.26
2006,40,CO,6,0.14
2006,40,FB,6,0.14
2006,40,KC,6,0.14
2006,40,KO,6,0.14
2006,40,MO,6,0.228
2006,40,NO,6,0.14
2006,40,SF,6,0.152
2006,10,MO,7,0.26
2006,10,NO,7,0.26
2006,10,SF,7,0.26
2006,40,CO,7,0.14
2006,40,FB,7,0.14
2006,40,KC,7,0.14
2006,40,KO,7,0.14
2006,40,MO,7,0.205
2006,40,NO,7,0.14
2006,40,SF,7,0.15
2006,10,MO,8,0.26
2006,10,NO,8,0.26
2006,10,SF,8,0.26
2006,40,CO,8,0.14
2006,40,FB,8,0.14
2006,40,MO,8,0.229
2006,40,NO,8,0.14
2006,40,SF,8,0.145
2006,10,CO,9,0.26
2006,10,FB,9,0.26
2006,10,KO,9,0.26
2006,10,MO,9,0.26
2006,10,NO,9,0.26
2006,10,SF,9,0.26
2006,40,CO,9,0.14
2006,40,FB,9,0.14
2006,40,KC,9,0.14
2006,40,KO,9,0.14
2006,40,MO,9,0.143
2006,40,NO,9,0.14
2006,40,SF,9,0.141
2006,10,CO,10,0.26
2006,10,KO,10,0.26
2006,10,NO,10,0.26
2006,10,SF,10,0.26
2006,40,CO,10,0.14
2006,40,FB,10,0.14
2006,40,KO,10,0.14
2006,40,NO,10,0.14
2006,40,SF,10,0.14
2006,10,CO,11,0.26
2006,10,KO,11,0.26
2006,10,NO,11,0.26
2006,40,CO,11,0.14
2006,40,FB,11,0.14
2006,40,NO,11,0.14
2006,40,SF,11,0.141
2006,10,CO,12,0.26
2006,40,CO,12,0.14
2007,40,FB,2,0.14
2007,40,CO,3,0.14
2007,40,FB,3,0.14
2007,40,NO,3,0.14
2007,10,CO,4,0.26
2007,10,FB,4,0.26
2007,10,KO,4,0.26
2007,10,NO,4,0.26
2007,40,CO,4,0.14
2007,40,FB,4,0.14
2007,40,MO,4,0.221
2007,40,NO,4,0.14
2007,40,SF,4,0.142
2007,10,CO,5,0.26
2007,10,KO,5,0.26
2007,10,MO,5,0.26
2007,10,NO,5,0.26
2007,10,SF,5,0.26
2007,40,CO,5,0.14
2007,40,FB,5,0.14
2007,40,KC,5,0.14
2007,40,KO,5,0.14
2007,40,MO,5,0.163
2007,40,NO,5,0.14
2007,40,SF,5,0.143
2007,10,CO,6,0.26
2007,10,KO,6,0.26
2007,10,MO,6,0.26
2007,10,NO,6,0.26
2007,40,CO,6,0.14
2007,40,FB,6,0.14
2007,40,KC,6,0.14
2007,40,KO,6,0.14
2007,40,MO,6,0.157
2007,40,NO,6,0.14
2007,40,SF,6,0.143
2007,10,CO,7,0.26
2007,10,KO,7,0.26
2007,10,MO,7,0.26
2007,10,NO,7,0.26
2007,10,SF,7,0.26
2007,40,CO,7,0.14
2007,40,FB,7,0.14
2007,40,KC,7,0.14
2007,40,KO,7,0.14
2007,40,MO,7,0.164
2007,40,NO,7,0.14
2007,40,SF,7,0.143
2007,10,CO,8,0.26
2007,10,FB,8,0.26
2007,10,KO,8,0.26
2007,10,MO,8,0.26
2007,10,NO,8,0.26
2007,10,SF,8,0.26
2007,40,CO,8,0.14
2007,40,FB,8,0.14
2007,40,KC,8,0.14
2007,40,KO,8,0.14
2007,40,MO,8,0.15
2007,40,NO,8,0.14
2007,40,SF,8,0.144
2007,10,CO,9,0.26
2007,10,FB,9,0.26
2007,10,KC,9,0.26
2007,10,KO,9,0.26
2007,10,MO,9,0.26
2007,10,NO,9,0.26
2007,10,SF,9,0.26
2007,40,CO,9,0.14
2007,40,FB,9,0.14
2007,40,KC,9,0.14
2007,40,KO,9,0.14
2007,40,MO,9,0.167
2007,40,NO,9,0.14
2007,40,SF,9,0.149
2007,10,CO,10,0.26
2007,10,KO,10,0.26
2007,10,NO,10,0.26
2007,10,SF,10,0.26
2007,40,CO,10,0.14
2007,40,FB,10,0.14
2007,40,KO,10,0.14
2007,40,MO,10,0.15
2007,40,NO,10,0.14
2007,40,SF,10,0.14
2007,10,CO,11,0.26
2007,10,KO,11,0.26
2007,10,NO,11,0.26
2007,40,CO,11,0.14
2007,40,FB,11,0.14
2007,40,NO,11,0.14
2007,40,SF,11,0.14
2007,10,CO,12,0.26
2007,40,CO,12,0.14
2008,40,FB,2,0.14
2008,40,FB,3,0.14
2008,10,NO,9,0.26
2008,40,NO,9,0.14
2008,10,KO,10,0.26
2008,10,NO,10,0.26
2008,40,KO,10,0.14
2008,40,NO,10,0.14
2008,10,CO,11,0.26
2008,10,NO,11,0.26
2008,40,CO,11,0.14
2008,40,NO,11,0.14
2009,40,KC,8,0.14
2009,40,KO,8,0.14
2009,10,NO,9,0.26
2009,40,KC,9,0.14
2009,40,KO,9,0.14
2009,40,NO,9,0.14
2009,10,CO,10,0.26
2009,10,NO,10,0.26
2009,40,CO,10,0.14
2009,40,NO,10,0.14
2009,40,CO,11,0.14
2010,40,FB,4,0.14
2010,40,MO,4,0.217
2010,40,SF,4,0.151
2010,10,CO,5,0.26
2010,10,KO,5,0.26
2010,10,NO,5,0.26
2010,40,CO,5,0.14
2010,40,FB,5,0.14
2010,40,KC,5,0.14
2010,40,KO,5,0.14
2010,40,MO,5,0.192
2010,40,NO,5,0.14
2010,40,SF,5,0.14
2010,10,CO,6,0.26
2010,10,NO,6,0.26
2010,40,CO,6,0.14
2010,40,FB,6,0.14
2010,40,KC,6,0.14
2010,40,KO,6,0.14
2010,40,MO,6,0.171
2010,40,NO,6,0.14
2010,40,SF,6,0.146
2010,10,CO,7,0.26
2010,10,FB,7,0.26
2010,10,KO,7,0.26
2010,10,MO,7,0.26
2010,10,NO,7,0.26
2010,10,SF,7,0.26
2010,40,CO,7,0.14
2010,40,FB,7,0.14
2010,40,KC,7,0.14
2010,40,KO,7,0.14
2010,40,MO,7,0.155
2010,40,NO,7,0.14
2010,40,SF,7,0.172
2010,10,CO,8,0.26
2010,10,FB,8,0.26
2010,10,KO,8,0.26
2010,10,NO,8,0.26
2010,40,CO,8,0.14
2010,40,FB,8,0.14
2010,40,KC,8,0.14
2010,40,KO,8,0.14
2010,40,MO,8,0.152
2010,40,NO,8,0.14
2010,40,SF,8,0.163
2010,10,NO,9,0.26
2010,40,CO,9,0.14
2010,40,FB,9,0.14
2010,40,KC,9,0.14
2010,40,KO,9,0.14
2010,40,MO,9,0.14
2010,40,NO,9,0.14
2010,40,SF,9,0.147
2010,10,CO,10,0.26
2010,10,KO,10,0.26
2010,10,NO,10,0.26
2010,40,CO,10,0.14
2010,40,KO,10,0.14
2010,40,NO,10,0.14
2010,40,CO,11,0.14
2011,40,CO,3,0.14
2011,40,NO,3,0.14
2011,10,CO,4,0.26
2011,10,NO,4,0.26
2011,40,CO,4,0.14
2011,40,FB,4,0.14
2011,40,MO,4,0.205
2011,40,NO,4,0.14
2011,40,SF,4,0.146
2011,10,CO,5,0.26
2011,10,KO,5,0.26
2011,10,MO,5,0.26
2011,10,NO,5,0.26
2011,10,SF,5,0.26
2011,40,CO,5,0.14
2011,40,FB,5,0.14
2011,40,KC,5,0.14
2011,40,KO,5,0.14
2011,40,MO,5,0.195
2011,40,NO,5,0.14
2011,40,SF,5,0.141
2011,10,CO,6,0.26
2011,10,KO,6,0.26
2011,10,MO,6,0.26
2011,10,NO,6,0.26
2011,10,SF,6,0.26
2011,40,CO,6,0.14
2011,40,FB,6,0.14
2011,40,KC,6,0.14
2011,40,KO,6,0.14
2011,40,MO,6,0.176
2011,40,NO,6,0.14
2011,40,SF,6,0.14
2011,10,CO,7,0.26
2011,10,FB,7,0.26
2011,10,KC,7,0.26
2011,10,KO,7,0.26
2011,10,MO,7,0.26
2011,10,NO,7,0.26
2011,10,SF,7,0.26
2011,40,CO,7,0.14
2011,40,FB,7,0.14
2011,40,KC,7,0.14
2011,40,KO,7,0.14
2011,40,MO,7,0.284
2011,40,NO,7,0.14
2011,40,SF,7,0.148
2011,10,CO,8,0.26
2011,10,FB,8,0.26
2011,10,KC,8,0.26
2011,10,KO,8,0.26
2011,10,MO,8,0.26
2011,10,NO,8,0.26
2011,10,SF,8,0.26
2011,40,CO,8,0.14
2011,40,FB,8,0.14
2011,40,KC,8,0.14
2011,40,KO,8,0.14
2011,40,MO,8,0.33
2011,40,NO,8,0.14
2011,40,SF,8,0.155
2011,10,CO,9,0.26
2011,10,FB,9,0.26
2011,10,MO,9,0.26
2011,10,NO,9,0.26
2011,10,SF,9,0.26
2011,40,CO,9,0.14
2011,40,FB,9,0.14
2011,40,KC,9,0.14
2011,40,KO,9,0.14
2011,40,MO,9,0.206
2011,40,NO,9,0.14
2011,40,SF,9,0.171
2011,10,CO,10,0.26
2011,10,KO,10,0.26
2011,10,NO,10,0.26
2011,10,SF,10,0.26
2011,40,FB,10,0.14
2011,40,KO,10,0.14
2011,40,NO,10,0.14
2011,40,SF,10,0.176
2011,10,CO,11,0.26
2011,40,CO,11,0.14
2012,40,CO,3,0.14
2012,40,NO,3,0.14
2012,10,CO,4,0.26
2012,10,KO,4,0.26
2012,10,NO,4,0.26
2012,40,CO,4,0.14
2012,40,FB,4,0.14
2012,40,MO,4,0.214
2012,40,NO,4,0.14
2012,40,SF,4,0.144
2012,10,CO,5,0.26
2012,10,KO,5,0.26
2012,10,MO,5,0.26
2012,10,NO,5,0.26
2012,10,SF,5,0.26
2012,40,CO,5,0.14
2012,40,FB,5,0.14
2012,40,KC,5,0.14
2012,40,KO,5,0.14
2012,40,MO,5,0.207
2012,40,NO,5,0.14
2012,40,SF,5,0.14
2012,10,CO,6,0.26
2012,10,KO,6,0.26
2012,10,MO,6,0.26
2012,10,NO,6,0.26
2012,10,SF,6,0.26
2012,40,CO,6,0.14
2012,40,FB,6,0.14
2012,40,KC,6,0.14
2012,40,KO,6,0.14
2012,40,MO,6,0.197
2012,40,NO,6,0.14
2012,40,SF,6,0.145
2012,10,CO,7,0.26
2012,10,FB,7,0.26
2012,10,KO,7,0.26
2012,10,MO,7,0.26
2012,10,NO,7,0.26
2012,10,SF,7,0.26
2012,40,CO,7,0.14
2012,40,FB,7,0.14
2012,40,KC,7,0.14
2012,40,KO,7,0.14
2012,40,MO,7,0.276
2012,40,NO,7,0.14
2012,40,SF,7,0.145
2012,10,CO,8,0.26
2012,10,FB,8,0.26
2012,10,KO,8,0.26
2012,10,MO,8,0.26
2012,10,NO,8,0.26
2012,10,SF,8,0.26
2012,40,CO,8,0.14
2012,40,FB,8,0.14
2012,40,KC,8,0.14
2012,40,KO,8,0.14
2012,40,MO,8,0.254
2012,40,NO,8,0.14
2012,40,SF,8,0.176
2012,10,CO,9,0.26
2012,10,FB,9,0.26
2012,10,KC,9,0.26
2012,10,KO,9,0.26
2012,10,MO,9,0.26
2012,10,NO,9,0.26
2012,10,SF,9,0.26
2012,40,CO,9,0.14
2012,40,FB,9,0.14
2012,40,KC,9,0.14
2012,40,KO,9,0.14
2012,40,MO,9,0.246
2012,40,NO,9,0.14
2012,40,SF,9,0.162
2012,10,CO,10,0.26
2012,10,KO,10,0.26
2012,10,NO,10,0.26
2012,10,SF,10,0.26
2012,40,CO,10,0.14
2012,40,FB,10,0.14
2012,40,KO,10,0.14
2012,40,MO,10,0.14
2012,40,NO,10,0.14
2012,40,SF,10,0.165
2012,10,CO,11,0.26
2012,40,CO,11,0.14
2012,40,FB,11,0.14
2012,40,SF,11,0.152
2013,40,CO,3,0.14
2013,40,NO,3,0.14
2013,10,CO,4,0.26
2013,10,KO,4,0.26
2013,10,NO,4,0.26
2013,40,CO,4,0.14
2013,40,FB,4,0.14
2013,40,MO,4,0.187
2013,40,NO,4,0.14
2013,40,SF,4,0.141
2013,10,CO,5,0.26
2013,10,FB,5,0.26
2013,10,KC,5,0.26
2013,10,KO,5,0.26
2013,10,MO,5,0.26
2013,10,NO,5,0.26
2013,10,SF,5,0.26
2013,40,CO,5,0.14
2013,40,FB,5,0.14
2013,40,KC,5,0.14
2013,40,KO,5,0.14
2013,40,MO,5,0.181
2013,40,NO,5,0.14
2013,40,SF,5,0.14
2013,10,CO,6,0.26
2013,10,FB,6,0.26
2013,10,KC,6,0.26
2013,10,KO,6,0.26
2013,10,MO,6,0.26
2013,10,NO,6,0.26
2013,10,SF,6,0.26
2013,40,CO,6,0.14
2013,40,FB,6,0.14
2013,40,KC,6,0.14
2013,40,KO,6,0.14
2013,40,MO,6,0.174
2013,40,NO,6,0.14
2013,40,SF,6,0.146
2013,10,CO,7,0.26
2013,10,FB,7,0.26
2013,10,KC,7,0.26
2013,10,KO,7,0.26
2013,10,MO,7,0.26
2013,10,NO,7,0.26
2013,10,SF,7,0.26
2013,40,CO,7,0.14
2013,40,FB,7,0.14
2013,40,KC,7,0.14
2013,40,KO,7,0.14
2013,40,MO,7,0.228
2013,40,NO,7,0.14
2013,40,SF,7,0.17
2013,10,CO,8,0.26
2013,10,FB,8,0.26
2013,10,KC,8,0.26
2013,10,KO,8,0.26
2013,10,MO,8,0.26
2013,10,NO,8,0.26
2013,10,SF,8,0.26
2013,40,CO,8,0.14
2013,40,FB,8,0.14
2013,40,KC,8,0.14
2013,40,KO,8,0.14
2013,40,MO,8,0.248
2013,40,NO,8,0.14
2013,40,SF,8,0.187
2013,10,CO,9,0.26
2013,10,FB,9,0.26
2013,10,KC,9,0.26
2013,10,KO,9,0.26
2013,10,MO,9,0.26
2013,10,NO,9,0.26
2013,10,SF,9,0.26
2013,40,CO,9,0.14
2013,40,FB,9,0.14
2013,40,KC,9,0.14
2013,40,KO,9,0.14
2013,40,MO,9,0.229
2013,40,NO,9,0.14
2013,40,SF,9,0.15
2013,10,CO,10,0.26
2013,10,KO,10,0.26
2013,10,NO,10,0.26
2013,10,SF,10,0.26
2013,40,CO,10,0.14
2013,40,FB,10,0.14
2013,40,KO,10,0.14
2013,40,MO,10,0.14
2013,40,NO,10,0.14
2013,40,SF,10,0.14
2013,10,CO,11,0.26
2013,40,CO,11,0.14
2013,40,FB,11,0.14
2013,40,SF,11,0.14
2014,40,CO,3,0.14
2014,40,NO,3,0.14
2014,10,CO,4,0.26
2014,10,KO,4,0.26
2014,10,NO,4,0.26
2014,40,CO,4,0.14
2014,40,FB,4,0.14
2014,40,MO,4,0.224
2014,40,NO,4,0.14
2014,40,SF,4,0.143
2014,10,CO,5,0.26
2014,10,KO,5,0.26
2014,10,MO,5,0.26
2014,10,NO,5,0.26
2014,10,SF,5,0.26
2014,40,CO,5,0.14
2014,40,FB,5,0.14
2014,40,KC,5,0.14
2014,40,KO,5,0.14
2014,40,MO,5,0.213
2014,40,NO,5,0.14
2014,40,SF,5,0.14
2014,10,CO,6,0.26
2014,10,FB,6,0.26
2014,10,KO,6,0.26
2014,10,MO,6,0.26
2014,10,NO,6,0.26
2014,10,SF,6,0.26
2014,40,CO,6,0.14
2014,40,FB,6,0.14
2014,40,KC,6,0.14
2014,40,KO,6,0.14
2014,40,MO,6,0.202
2014,40,NO,6,0.14
2014,40,SF,6,0.149
2014,10,CO,7,0.26
2014,10,FB,7,0.26
2014,10,KO,7,0.26
2014,10,MO,7,0.26
2014,10,NO,7,0.26
2014,10,SF,7,0.26
2014,40,CO,7,0.14
2014,40,FB,7,0.14
2014,40,KC,7,0.14
2014,40,KO,7,0.14
2014,40,MO,7,0.26
2014,40,NO,7,0.14
2014,40,SF,7,0.169
2014,10,CO,8,0.26
2014,10,FB,8,0.26
2014,10,KO,8,0.26
2014,10,MO,8,0.26
2014,10,NO,8,0.26
2014,10,SF,8,0.26
2014,40,CO,8,0.14
2014,40,FB,8,0.14
2014,40,KC,8,0.14
2014,40,KO,8,0.14
2014,40,MO,8,0.182
2014,40,NO,8,0.14
2014,40,SF,8,0.199
2014,10,CO,9,0.26
2014,10,FB,9,0.26
2014,10,KC,9,0.26
2014,10,KO,9,0.26
2014,10,NO,9,0.26
2014,10,SF,9,0.26
2014,40,CO,9,0.14
2014,40,FB,9,0.14
2014,40,KC,9,0.14
2014,40,KO,9,0.14
2014,40,MO,9,0.202
2014,40,NO,9,0.14
2014,40,SF,9,0.175
2014,10,CO,10,0.26
2014,10,KO,10,0.26
2014,10,NO,10,0.26
2014,10,SF,10,0.26
2014,40,CO,10,0.14
2014,40,FB,10,0.14
2014,40,KO,10,0.14
2014,40,MO,10,0.14
2014,40,NO,10,0.14
2014,40,SF,10,0.148
2014,10,CO,11,0.26
2014,40,CO,11,0.14
2014,40,FB,11,0.14
2014,40,SF,11,0.162
2015,40,CO,3,0.14
2015,40,NO,3,0.14
2015,10,CO,4,0.26
2015,10,KO,4,0.26
2015,10,NO,4,0.26
2015,40,CO,4,0.14
2015,40,FB,4,0.14
2015,40,MO,4,0.196
2015,40,NO,4,0.14
2015,40,SF,4,0.148
2015,10,CO,5,0.26
2015,10,FB,5,0.26
2015,10,KO,5,0.26
2015,10,MO,5,0.26
2015,10,NO,5,0.26
2015,10,SF,5,0.26
2015,40,CO,5,0.14
2015,40,FB,5,0.14
2015,40,KC,5,0.14
2015,40,KO,5,0.14
2015,40,MO,5,0.171
2015,40,NO,5,0.14
2015,40,SF,5,0.14
2015,10,CO,6,0.26
2015,10,FB,6,0.26
2015,10,KO,6,0.26
2015,10,MO,6,0.26
2015,10,NO,6,0.26
2015,10,SF,6,0.26
2015,40,CO,6,0.14
2015,40,FB,6,0.14
2015,40,KC,6,0.14
2015,40,KO,6,0.14
2015,40,MO,6,0.19
2015,40,NO,6,0.14
2015,40,SF,6,0.151
2015,10,CO,7,0.26
2015,10,FB,7,0.26
2015,10,KO,7,0.26
2015,10,MO,7,0.26
2015,10,NO,7,0.26
2015,10,SF,7,0.26
2015,40,CO,7,0.14
2015,40,FB,7,0.14
2015,40,KC,7,0.14
2015,40,KO,7,0.14
2015,40,MO,7,0.216
2015,40,NO,7,0.14
2015,40,SF,7,0.167
2015,10,CO,8,0.26
2015,10,FB,8,0.26
2015,10,KO,8,0.26
2015,10,MO,8,0.26
2015,10,NO,8,0.26
2015,10,SF,8,0.26
2015,40,CO,8,0.14
2015,40,FB,8,0.14
2015,40,KC,8,0.14
2015,40,KO,8,0.14
2015,40,MO,8,0.222
2015,40,NO,8,0.14
2015,40,SF,8,0.17
2015,10,CO,9,0.26
2015,10,FB,9,0.26
2015,10,KC,9,0.26
2015,10,NO,9,0.26
2015,10,SF,9,0.26
2015,40,CO,9,0.14
2015,40,FB,9,0.14
2015,40,KC,9,0.14
2015,40,KO,9,0.14
2015,40,MO,9,0.14
2015,40,NO,9,0.14
2015,40,SF,9,0.163
2015,10,CO,10,0.26
2015,10,KO,10,0.26
2015,10,NO,10,0.26
2015,10,SF,10,0.26
2015,40,CO,10,0.14
2015,40,FB,10,0.14
2015,40,KO,10,0.14
2015,40,NO,10,0.14
2015,40,SF,10,0.173
2015,10,CO,11,0.26
2015,40,CO,11,0.14
2015,40,FB,11,0.14
2016,40,CO,3,0.14
2016,40,NO,3,0.14
2016,10,CO,4,0.26
2016,10,KO,4,0.26
2016,10,NO,4,0.26
2016,40,CO,4,0.14
2016,40,FB,4,0.14
2016,40,MO,4,0.191
2016,40,NO,4,0.14
2016,40,SF,4,0.146
2016,10,CO,5,0.26
2016,10,KO,5,0.26
2016,10,MO,5,0.26
2016,10,NO,5,0.26
2016,10,SF,5,0.26
2016,40,CO,5,0.14
2016,40,FB,5,0.14
2016,40,KC,5,0.14
2016,40,KO,5,0.14
2016,40,MO,5,0.156
2016,40,NO,5,0.14
2016,40,SF,5,0.143
2016,10,CO,6,0.26
2016,10,FB,6,0.26
2016,10,KO,6,0.26
2016,10,MO,6,0.26
2016,10,NO,6,0.26
2016,10,SF,6,0.26
2016,40,CO,6,0.14
2016,40,FB,6,0.14
2016,40,KC,6,0.14
2016,40,KO,6,0.14
2016,40,MO,6,0.176
2016,40,NO,6,0.14
2016,40,SF,6,0.144
2016,10,CO,7,0.26
2016,10,KO,7,0.26
2016,10,NO,7,0.26
2016,40,CO,7,0.14
2016,40,FB,7,0.14
2016,40,KC,7,0.14
2016,40,KO,7,0.14
2016,40,MO,7,0.208
2016,40,NO,7,0.14
2016,40,SF,7,0.145
2016,10,CO,8,0.26
2016,10,FB,8,0.26
2016,10,NO,8,0.26
2016,10,SF,8,0.26
2016,40,CO,8,0.14
2016,40,FB,8,0.14
2016,40,KC,8,0.14
2016,40,KO,8,0.14
2016,40,NO,8,0.14
2016,40,SF,8,0.16
2016,10,CO,9,0.26
2016,10,FB,9,0.26
2016,10,KC,9,0.26
2016,10,NO,9,0.26
2016,10,SF,9,0.26
2016,40,CO,9,0.14
2016,40,FB,9,0.14
2016,40,KC,9,0.14
2016,40,KO,9,0.14
2016,40,NO,9,0.14
2016,40,SF,9,0.155
2016,10,CO,10,0.26
2016,10,KO,10,0.26
2016,10,NO,10,0.26
2016,10,SF,10,0.26
2016,40,CO,10,0.14
2016,40,FB,10,0.14
2016,40,KO,10,0.14
2016,40,NO,10,0.14
2016,40,SF,10,0.145
2016,10,CO,11,0.26
2016,40,CO,11,0.14
2016,40,FB,11,0.14
2017,40,CO,3,0.14
2017,40,NO,3,0.14
2017,10,NO,4,0.26
2017,40,CO,4,0.14
2017,40,FB,4,0.14
2017,40,MO,4,0.169
2017,40,NO,4,0.14
2017,40,SF,4,0.146
2017,10,MO,5,0.26
2017,10,NO,5,0.26
2017,40,CO,5,0.14
2017,40,FB,5,0.14
2017,40,MO,5,0.156
2017,40,NO,5,0.14
2017,40,SF,5,0.143
2017,10,MO,6,0.26
2017,10,NO,6,0.26
2017,40,CO,6,0.14
2017,40,MO,6,0.163
2017,40,NO,6,0.14
2017,40,SF,6,0.146
2017,10,NO,7,0.26
2017,40,CO,7,0.14
2017,40,MO,7,0.165
2017,40,NO,7,0.14
2017,40,SF,7,0.147
2017,10,SF,8,0.26
2017,40,CO,8,0.14
2017,40,FB,8,0.14
2017,40,NO,8,0.14
2017,40,SF,8,0.146
2017,10,FB,9,0.26
2017,10,NO,9,0.26
2017,10,SF,9,0.26
2017,40,CO,9,0.14
2017,40,FB,9,0.14
2017,40,NO,9,0.14
2017,40,SF,9,0.146
2017,10,CO,10,0.26
2017,10,KO,10,0.26
2017,10,NO,10,0.26
2017,10,SF,10,0.26
2017,40,CO,10,0.14
2017,40,FB,10,0.14
2017,40,KO,10,0.14
2017,40,NO,10,0.14
2017,40,SF,10,0.148
2017,10,CO,11,0.26
2017,40,CO,11,0.14
2017,40,FB,11,0.14
2018,40,CO,3,0.14
2018,40,NO,3,0.14
2018,40,CO,4,0.14
2018,40,MO,4,0.16
2018,40,NO,4,0.14
2018,10,CO,5,0.26
2018,10,KC,5,0.26
2018,10,KO,5,0.26
2018,10,MO,5,0.26
2018,10,NO,5,0.26
2018,40,CO,5,0.14
2018,40,KO,5,0.14
2018,40,MO,5,0.15
2018,40,NO,5,0.14
2018,10,CO,6,0.26
2018,10,KC,6,0.26
2018,10,KO,6,0.26
2018,10,MO,6,0.26
2018,10,NO,6,0.26
2018,40,CO,6,0.14
2018,40,FB,6,0.14
2018,40,KC,6,0.14
2018,40,KO,6,0.14
2018,40,MO,6,0.16
2018,40,NO,6,0.14
2018,40,SF,6,0.141
2018,10,CO,7,0.26
2018,10,FB,7,0.26
2018,10,KC,7,0.26
2018,10,KO,7,0.26
2018,10,NO,7,0.26
2018,10,SF,7,0.26
2018,40,CO,7,0.14
2018,40,FB,7,0.14
2018,40,KC,7,0.14
2018,40,KO,7,0.14
2018,40,MO,7,0.191
2018,40,NO,7,0.14
2018,40,SF,7,0.151
2018,10,CO,8,0.26
2018,10,FB,8,0.26
2018,10,KC,8,0.26
2018,10,KO,8,0.26
2018,10,NO,8,0.26
2018,10,SF,8,0.26
